9.752108589902327651e+00,1.464103735570549070e+01,1.430636871593965687e+01,3.345904148626840424e+01,1.164851852825690948e+01,3.756840904525625469e+00,2.348191364826487515e+01,1.250669965151117822e+02,1.624409207878188965e+01,6.473205473083311290e+01,9.627045437007382134e+01,2.030852003540346473e+01,9.877517959987437735e+01,7.119601409839137318e+01,9.855459308017382014e+00,1.000000000000000000e+00
1.193748515554263356e+01,8.220526685173821235e+00,1.966428470995871081e+01,4.236985068780580832e+01,1.024257812069370566e+01,5.770090270137372634e+00,7.452908739091932944e+01,1.002024553684681507e+02,2.705334006349429643e+01,9.166073151471611880e+01,7.848850309616857146e+01,2.126960991983037275e+01,1.049050398494799481e+02,5.147177030440390411e+01,8.584845742161881788e+00,1.000000000000000000e+00
1.387141320321310367e+01,8.413460669843795259e+00,1.891555171788999345e+01,4.718934854311469707e+01,1.356842004237597266e+01,4.331716918948307793e+00,6.059933950064861108e+01,1.061609240576759987e+02,1.892292196469999510e+01,1.090580458343013390e+02,5.924065059615875839e+01,1.458494706306990629e+01,1.251465022390202790e+02,5.059643129033232611e+01,8.039239092525491515e+00,1.000000000000000000e+00
1.538898382160373757e+01,9.228227368371314299e+00,1.728737086786065902e+01,5.303206000068450265e+01,4.880857661267533842e+00,7.765171254384077848e+00,1.030710986895061723e+02,7.866039618267107869e+01,2.989236108541267711e+01,1.150330137293433950e+02,5.744094949104101744e+01,2.490788325701162620e+01,1.173796723404399813e+02,3.860263921522595609e+01,8.937078873537945611e+00,1.000000000000000000e+00
1.462737283459745719e+01,5.560844631082546563e+00,1.403451815189569274e+01,4.945672455660027822e+01,7.834328876458878987e+00,9.444034100591018444e+00,9.860331337777905958e+01,7.621668614621553672e+01,2.860125035798228765e+01,1.183618498359586511e+02,4.914147969114281977e+01,2.143363474396175050e+01,1.252520875581144253e+02,3.201180299000945695e+01,7.782846491237237707e+00,1.000000000000000000e+00
1.221473050840036656e+01,8.969241926496456685e+00,1.267768689761839518e+01,4.275255170660562953e+01,8.800385105298406785e+00,2.822117480332947625e+00,8.022894502346282763e+01,1.210362047357554758e+02,8.448752845853414684e+00,1.503190271116939130e+02,3.277898605834666768e+01,8.910977856568841560e+00,1.546428682630747744e+02,3.489822114755892102e+01,4.753558960335723782e+00,1.000000000000000000e+00
1.342691646773712399e+01,4.469827763740799931e+00,1.364551207409472156e+01,4.780775707543537578e+01,2.483193098448204239e+00,9.493242677091755510e+00,1.229660009398569827e+02,6.107250565815476051e+01,2.919707438150278023e+01,1.474527185324528773e+02,2.672389978522720710e+01,1.700328580827864755e+01,1.408583517350758996e+02,1.564713097573370426e+01,6.481729175769654461e+00,1.000000000000000000e+00
1.133024584835033721e+01,7.591972184526000866e+00,9.032948843811436035e+00,4.675479246063657968e+01,9.696584204668038609e+00,1.765687541074820954e+00,1.418645543879582647e+02,5.368195875552256524e+01,1.106979859978153158e+01,1.620469833816270580e+02,2.456146004512015679e+01,9.012619012764757187e+00,1.772901909737577455e+02,1.947002667400970211e+01,2.149324149454730826e+00,1.000000000000000000e+00
9.024161774736707997e+00,2.813298598406427153e+00,9.394335428592247794e+00,4.309942642247263223e+01,1.011141890964161760e+01,1.646617767795383935e+00,1.200591727102048054e+02,4.179963025238673424e+01,7.906908942803554829e+00,1.204100442599493164e+02,6.060320696184819411e+01,1.233115671325007412e+01,1.362485480317787960e+02,4.575527544890289278e+01,1.233595105907778056e+01,1.000000000000000000e+00
1.494178506306196752e+01,1.647857068531291658e+00,1.324719581398918677e+01,5.065517560416336096e+01,9.803896444304227131e+00,8.998061140616896436e-01,1.713636437514084037e+02,3.290988528905752730e+01,1.139962799506964863e+01,1.438684592691230364e+02,3.820110266290865297e+01,1.071063590327650061e+01,1.557650297885689383e+02,2.792510111230140168e+01,4.909140655862734626e+00,1.000000000000000000e+00
1.212165093934886606e+01,5.800122830321114087e+00,9.136894213994574798e+00,4.380315754165760467e+01,1.015947728332045230e+01,2.534156040143695776e+00,2.134473622382679991e+01,1.353032311527123284e+02,1.322044067684612934e+01,6.985724615106322233e+01,1.064961247906890378e+02,1.137763210732803998e+01,1.061273787942831888e+02,7.313870800035982711e+01,7.598872237877984936e+00,1.000000000000000000e+00
1.201233122991727065e+01,1.261515955740342143e+01,1.860804919141279967e+01,5.234340371212613974e+01,1.168021066608681124e+01,2.068506979813688584e+00,2.138002893511471925e+01,1.117697310975279237e+02,2.042178063000628185e+01,7.177872523211475198e+01,9.791874801987431454e+01,2.202269070697727571e+01,1.039724323162261896e+02,7.310768086675297184e+01,1.569870827074224806e+01,1.000000000000000000e+00
1.048268835082244621e+01,1.091396994971313283e+01,1.453406848460704026e+01,5.817281238341276861e+01,1.595680728250884961e+01,1.222265518250494232e+01,3.016015614532041411e+01,8.615024614269026415e+01,2.938987075260142845e+01,5.161598286040403849e+01,7.770558371163539846e+01,4.628143633323844597e+01,8.584381742431872908e+01,6.511840345206584857e+01,3.743711053196597760e+01,1.000000000000000000e+00
1.063250455354341462e+01,8.146257177254813797e+00,1.273828182702898815e+01,4.836864886421842158e+01,8.252641247062342700e+00,1.839213417190205258e+00,3.714282161153298745e+01,1.071089796641018665e+02,1.679434881056361206e+01,9.550725518385574730e+01,8.523893986942702838e+01,1.499106447275965692e+01,1.229564370556781796e+02,6.369659086042575780e+01,9.964430391956147659e+00,1.000000000000000000e+00
